EAN,Marca,Nombre,Presentacion,Indicaciones,Categoria,Modo de uso,Beneficios,Propiedades,General
P8467,Vichy,Dermablend 3D Correction Base de Maquillaje,30ml,Ideal para pieles grasas con tendencia acneica. Apto para pieles sensibles.,Base de maquillaje,"Antes de maquillarte, limpiá perfectamente la piel y aplicá tu tratamiento habitual. Aplicá una avellana de producto sobre tu mano. Aplicar con pequeños toques, con la yema de los dedos, desde el interior hacia el exterior del rostro. Reaplicar si fuera necesario en las zonas con imperfecciones o marcas de cicatrices. Extender con movimientos de alisado rápidos del interior al exterior del rostro.","Cubre, alisa y trata la piel acneica en un solo paso. Unifica el tono de la piel, alisa los relieves de la piel acneica y trata las imperfecciones ayudando a reducirlas. Alta cobertura, efecto piel desnuda, sin efecto máscara. Resultado natural y de larga duración. Acabado mate con FPS 25.","Ácido salicílico, Eperulina, Tecnología 3D Correction, AlliagelTM. Hipoalergénico, sin parabenos, no comedogénico.","El tono está unificado, alisado y matificado durante 8 horas. Las imperfecciones se disminuyen en un 49% después de 4 semanas de utilización, clínicamente probado. Tienda Oficial Vichy operada por Openfarma."
P7540,Vichy,Dermablend Base Fluido,30ml,Apta para todo tipo de piel.,Base de maquillaje,"Aplicar con la punta de los dedos o una esponja, con movimientos ligeros del interior al exterior del rostro. En caso de defectos más marcados, insistir dando golpecitos sobre la zona afectada y extender por el resto del cutis con toques suaves. Difuminar los contornos en la parte alta de la frente, la zona de las orejas y el cuello.","Alta cobertura durante 6 horas, resultado cosmético espectacular, 24 horas de hidratación, sensación de bienestar perfecta durante todo el día.","Glicerina, pigmentos minerales 25%, FPS 35, pigmentos concentrados a un 30%, pigmentos 'soft-focus', aceite volátil de origen vegetal.",Tienda Oficial Vichy operada por Openfarma.
P7542,Vichy,Dermablend Base Fluido,30ml,Apta para todo tipo de piel.,Base de maquillaje,"Aplicar con la punta de los dedos o una esponja, con movimientos ligeros del interior al exterior del rostro. Insistir en defectos cutáneos marcados y difuminar contornos en la frente, orejas y cuello.","Alta cobertura durante 6 horas, resultado cosmético espectacular, 24 horas de hidratación, disimula imperfecciones de color.","Glicerina, pigmentos minerales 25%, FPS 35, pigmentos concentrados a un 30%, pigmentos 'soft-focus'.",
P7539,Vichy,Dermablend Base Fluido,30ml,Apta para todo tipo de piel.,Base de maquillaje,"Aplicar con la punta de los dedos o una esponja, con movimientos ligeros del interior al exterior del rostro. Insistir en defectos cutáneos marcados y difuminar los contornos en la frente, orejas y cuello.","Alta cobertura durante 6 horas, resultado natural, sensación de bienestar, 24 horas de hidratación, cobertura perfecta, disimula imperfecciones.","Glicerina, pigmentos minerales al 25%, FPS 35, pigmentos concentrados al 30%, pigmentos soft-focus, aceite volátil de origen vegetal.",
P8466,Vichy,Dermablend Base Fluido,30ml,Apta para todo tipo de piel. Aplicación en el rostro.,Base de maquillaje,"Aplicar con la punta de los dedos o una esponja, con movimientos ligeros del interior al exterior del rostro. En caso de defectos cutáneos más marcados, insistir dando golpecitos y extender con toques suaves. Difuminar los contornos en la parte alta de la frente, orejas y cuello.","Alta cobertura durante 6 horas, resultado natural, sensación de bienestar, 24 horas de hidratación, disimula imperfecciones de color.","Glicerina, pigmentos minerales 25%, FPS 35, pigmentos concentrados al 30%, pigmentos soft-focus, aceite volátil de origen vegetal.",Tienda Oficial Vichy operada por Openfarma.
P754,Vichy,Dermablend Base Fluido,30ml,Apta para todo tipo de piel.,Base correctora,"Aplicar con la punta de los dedos o una esponja, con movimientos ligeros del interior al exterior del rostro. Insistir en defectos cutáneos más marcados y difuminar los contornos en la frente, orejas y cuello.","Alta cobertura durante 6 horas, resultado natural, sensación de bienestar, 24 horas de hidratación, disimula imperfecciones de color.","Glicerina, pigmentos minerales 25%, FPS 35, pigmentos concentrados al 30%, pigmentos 'soft-focus'.",Tienda Oficial Vichy operada por Openfarma.
P9092,Vichy,Dermablend SOS Stick Corrector,,"Para corregir defectos de color intenso como tono irregular, ojeras, rojeces, cicatrices. Aliado de las pieles sensibles.",Corrector de imperfecciones,Aplicar directamente con la barra sobre la zona a corregir. Fijar la corrección tocando con las puntas de los dedos sin extender. Repetir la aplicación para mayor corrección. No aplicar sobre heridas sin cicatrizar.,"Alta cobertura por 6 horas, hidratación por 24 horas, cobertura total con resultado natural, resistente al agua, efecto 'piel desnuda'.","Pigmentos concentrados al 30%, pigmentos 'soft-focus', enriquecido con glicerina y aceite volátil de origen vegetal, alantoina, protección UVB/A FPS25, sin parabenos, hipoalergénico, no comedogénico, FPS 30.","Duración extrema de 6 horas, textura cremosa y liviana, se esparce fácilmente, tolerancia dermatológica, testeado bajo control dermatológico y en pieles sensibles."
P8249,Vichy,Dermablend SOS Stick Corrector,,"Para mujeres que busquen corregir defectos de color intenso como tono irregular, ojeras, rojeces, cicatrices. Aliado de las pieles sensibles.",Corrector de imperfecciones,Aplicar directamente con la barra sobre la zona a corregir. Fijar la corrección tocando con las puntas de los dedos sin extender el maquillaje. Repetir la aplicación para aumentar el nivel de corrección.,"Alta cobertura por 6 horas, resultado cosmético espectacular, 24 horas de hidratación, luminosidad inmediata, sin efecto máscara, acabado efecto 'piel desnuda' natural.","Pigmentos concentrados al 30%, pigmentos 'soft-focus', enriquecido con glicerina y aceite volátil de origen vegetal, alantoina, protección UVB/A FPS25, resistente al agua, sin parabenos, hipoalergénico, no comedogénico.","Duración extrema de 6 horas, tolerancia dermatológica, testeado bajo control dermatológico, testeado en pieles sensibles, textura cremosa y liviana."
P7750,Vichy,Dermablend SOS Stick Corrector,,"Para mujeres que busquen corregir defectos de color intenso como tono irregular, ojeras, rojeces, cicatrices. Aliado de las pieles sensibles.",Corrector de maquillaje,Aplicar directamente con la barra sobre la zona a corregir. Fijar la corrección tocando con las puntas de los dedos sin extender el maquillaje. Repetir la aplicación para aumentar el nivel de corrección.,"Alta cobertura por 6 horas, hidratación por 24 horas, luminosidad inmediata, resistente al sudor, sin efecto máscara, cobertura total, resultado natural, protección UVB/A FPS 25.","Pigmentos concentrados al 30%, pigmentos soft-focus, enriquecido con glicerina y aceite volátil de origen vegetal, Alantoina, FPS 30, textura cremosa y liviana, sin parabenos, hipoalergénico, no comedogénico, resistente al agua.","Duración extrema de 6 horas, tolerancia dermatológica, testeado bajo control dermatológico, testeado en pieles sensibles."
P7746,Vichy,Dermablend SOS Stick Corrector,,"Para mujeres que busquen corregir defectos de color intenso como tono irregular, ojeras, rojeces, cicatrices. Aliado de las pieles sensibles.",Corrector de maquillaje,Aplicar directamente con la barra sobre la zona a corregir. Fijar la corrección tocando con las puntas de los dedos. Repetir la aplicación para aumentar el nivel de corrección. No aplicar sobre heridas sin cicatrizar.,"Alta cobertura por 6 horas, hidratación por 24 horas, cobertura perfecta sin sobrecargas, sin demarcaciones, sin efecto máscara, resultado natural, resistente al sudor, protección UVB/A FPS25.","Pigmentos concentrados al 30%, pigmentos 'soft-focus', enriquecido con glicerina y aceite volátil de origen vegetal, Alantoina, FPS 30, textura cremosa y liviana, hipoalergénico, no comedogénico, resistente al agua.","Tolerancia dermatológica, testeado bajo control dermatológico, testeado en pieles sensibles, sin parabenos."
P7657,Vichy,Dermablend SOS Stick Corrector,,"Para mujeres que busquen corregir defectos de color intenso como tono irregular, ojeras, rojeces, cicatrices.",Corrector de imperfecciones,Aplicar directamente con la barra sobre la zona a corregir. Fijar la corrección tocando con las puntas de los dedos sin extender el maquillaje. Repetir la aplicación para aumentar el nivel de corrección. No aplicar sobre heridas sin cicatrizar.,"Alta cobertura por 6 horas, resultado cosmético espectacular, 24 horas de hidratación, cobertura total, efecto natural, resistente al agua.","Pigmentos concentrados al 30%, pigmentos 'soft-focus', enriquecido con glicerina y aceite volátil de origen vegetal, alantoina, protección UVB/A FPS25, sin parabenos, hipoalergénico, no comedogénico, testeado en pieles sensibles.","Tolerancia dermatológica, testeado bajo control dermatológico, textura cremosa y liviana."
P7903,Vichy,Desodorante Antitranspirante 72h Stress Resist Roll-on,Roll-on 50ml,Para hombres y mujeres que padecen de transpiración excesiva y buscan un antitranspirante ultra-eficaz y ultra-tolerante para su piel.,Desodorante antitranspirante,,"Ultra-eficacia antitranspirante, incluso en picos de estrés. Protege y proporciona seguridad durante todo el día.","Activos antitranspirantes, Minerales ultra-absorbentes, Perspicalm™. Fórmula sin alcohol y sin parabenes, testada en pieles sensibles.","Eficacia antitranspirante 72h, eficaz incluso en picos de estrés. Eficacia reforzada en cada aplicación."
P7556,Vichy,Desodorante Antitranspirante 48h Roll-on Piel Sensible,Roll-on,Para mujeres con piel sensible y depilada que busquen un anti-transpirante eficaz y ultra-tolerante.,Desodorante Antitranspirante,,Eficacia anti-transpirante de 48h con increíble tolerancia.,"Activos anti-transpirantes, Proline Cutei calmante, hipoalergénico, sin parabenes, sin alcohol, sin perfume.",Fórmula testada bajo control dermatológico. Tienda Oficial Vichy operada por Openfarma.
P7900,Vichy,Desodorante Antitranspirante 48hs Antimanchas,25ml,Apta para todo tipo de piel.,Desodorante antitranspirante,Vaporizar diariamente sobre las axilas limpias y secas.,"Anti transpirante de 48hs que no deja marcas blancas en la piel, no mancha de amarillo la ropa ni la rigidifica. Proporciona frescor intenso inmediato.","Sales de aluminio, perlite, agua termal mineralizante de Vichy. Sin parabenos.",Zona de aplicación: Axilas.
P7902,Vichy,Desodorante Antitranspirante Deo Beauty 48hs,50ml,Apta para todo tipo de piel. Especialmente para mujeres que buscan facilitar el rasurado y embellecer la apariencia de sus axilas.,Desodorante antitranspirante,Aplicar diariamente en las axilas limpias y secas.,"Embellece la piel de las axilas, facilita el rasurado, eficacia antitranspirante 48 horas, apto para pieles sensibles.","Sales de aluminio, perlite, LHA, vitamina C, agua termal mineralizante de Vichy. Perlas reflectantes.",Zona de aplicación: Axilas.
P8033,Vichy,Desodorante Mineral Roll-on,Roll On 50ml,"Para mujeres en busca de un desodorante sin sales de aluminio, piel sensible o depilada.",Desodorante,"Aplicar por la mañana, luego de la ducha, sobre la piel de las axilas bien seca.","Ofrece protección contra el olor hasta por 48h, fragancia discreta que deja una sensación fresca durante todo el día.","Sin sales de aluminio, sin alcohol, sin parabenos, contiene sodio, calcio, magnesio, carbonato, panetol, gluconato de zinc, agua termal mineralizante de Vichy.",
P8454,Vichy,Capital Soleil Fps50+ Spray Corporal,Spray 200ml,Protección contra los efectos nocivos de los rayos UV. Testada en pieles sensibles bajo control dermatológico y pediátrico.,Protector solar,"Aplicar justo antes de la exposición. Renovar la aplicación frecuentemente y generosamente, especialmente después de nadar, transpirar o secarse con una toalla.",Protege la piel de quemaduras solares y futuros daños. Hipoalergénica.,"Enriquecida con Agua Termal de Vichy, calmante, fortalecedora y regeneradora.",
P2650,Vichy,Ideal Soleil Agua Protectora FPS30 Aceleradora De Bronceado,200ml,,Protección solar,,Proporciona protección solar y da luminosidad a la piel. Tacto seco y rápida absorción.,Bruma solar con SPF 30,
P709,Vichy,Ideal Soleil Agua Solar Protectora 30fps Antioxidante,,"Apta para pieles sensibles, todo tipo de pieles.",Protector solar,Aplicar al menos cada 2 horas.,"Alta protección, antioxidantes, resistente al agua y al sudor.","Polifenoles de arándano, Agua Mineralizante de Vichy. Textura acuosa ultraligera. Hipoalergénico.","Protección alta frente a los rayos UV. Sensación fresca y limpia, no pegajosa y sin marcas blancas."
P7793,Vichy,Ideal Soleil BB Toque Seco Color FPS 50,,"Apta para todo tipo de piel. Para mujeres con piel normal, mixta o grasa que buscan protección solar y ocultar imperfecciones.",Protección solar,"Aplicar la emulsión de tacto seco con color justo antes de la exposición. Renovar la aplicación frecuente y generosamente, especialmente después de nadar, transpirar o secarse con una toalla.","Protección UVA-UVB ideal, mayor luminosidad, tono unificado, efecto matificante, efecto absorbente y tacto suave. Enriquecida con Agua Termal de Vichy.","Sistema filtrante foto-estable, ácido hialurónico, microesferas de sílice, almidón de maíz, agua termal de Vichy.",Texturas BB que unifican la piel para obtener un tono homogéneo y un bronceado natural.
P8024,Vichy,Ideal Soleil Bruma Rostro Invisible FPS 50,75ml,Protección solar para cualquier tipo de piel. Zona de aplicación: Rostro.,Protector solar,"Agitar bien antes de usar. Cerrar ojos y boca durante la aplicación. Rociar sobre el rostro completo en movimiento horizontal a una distancia mínima de 5cm. Renovar la aplicación luego de mojarse o cada 2 horas, especialmente en la playa. Se puede aplicar sobre el maquillaje.","Protección contra los rayos UVB y UVA de ondas largas. Neutraliza el estrés oxidativo inducido por los rayos UV. No deja la piel pegajosa ni brillosa. Fragancia frutal, floral y fresca. Hidratación para una piel confortable y mayor elasticidad.","BAICALIN, DETOXYL, VITAMINA E, GLICERINA, AGUA TERMAL.",Tienda Oficial Vichy operada por Openfarma.
P2650,Vichy,Ideal Soleil FPS 30,X 200Ml,,Protector solar,,Protege la piel de los rayos ultravioletas del sol.,,Realza el bronceado.
P7797,Vichy,Idéal Soleil Bruma Hidratante Invisible FPS 30,Spray 200ml,"Apta para todo tipo de piel, especialmente para pieles sensibles. Zona de aplicación: Cuerpo.",Protector solar,"Agitar bien antes de usar, hasta oír el sonido de la bola. Aplicar la bruma justo antes de la exposición, renovar frecuente y generosamente para mantener la protección.","Protección ideal contra UVB y UVA, hidratación por 24 horas, piel suave, fresca, bronceado luminoso y uniforme, acabado seco e invisible, aplicación rápida y fácil.","Sistema de filtros patentado con Mexoryl® XL, DHC, Tinosorb, Parsol. Glicerina, vitamina E, sin alcohol, agua termal de Vichy.","Fresca, sin alcohol, acabado seco sobre la piel, fácil aplicación."
P7865,Vichy,Ideal Soleil Fps50+ Spray Corporal Bronze,Spray 200ml,Apta para todo tipo de piel,Protector Solar,"Aplicar justo antes de la exposición. Renovar la aplicación frecuente y generosamente, especialmente después de nadar, transpirar o secarse con una toalla.",Muy alta protección y bronceado duradero en un solo gesto.,"AQUA, HOMOSALATE, GLYCERIN, OCTOCRYLENE, ETHYLHEXYL SALICYLATE, BUTYL METHOXYDIBENZOYLMETHANE, ALCOHOL DENAT, PROPYLENE GLYCOL, TITANIUM DIOXIDE, ETHYLHEXYL TRIAZONE, KAOLIN, POTASSIUM CETYL PHOSPHATE, GLYCERYL ISOSTEARATE, SYNTHETIC WAX, ALUMINUM HYDROXIDE, CAFFEINE, CAPRYLYL GLYCOL, DISODIUM EDTA, GLYCERYL STEARATE, PALMITIC ACID, PEG-00STEARATE, PHENOXYETHANOL, STEARIC ACID, TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID, TOCOPHEROL, TRIETHANOLAMINE, TYROSINE, PARFUM.",Tienda Oficial Vichy operada por Openfarma.
